,review,point,date,ingre,token_review
2413,배송느림제품 발림좋음부드러움 유지 좋음향 그럭저럭 좋지도 나쁘지도 않음,3,2018-11-05,프로폴리스,"['배송', '느림', '제품', '발림', '좋음', '부드러움', '유지', '좋', '음향', '그럭저럭', '좋지도', '나쁘지도', '않음']"
2414,재 구매입니다 잘 사용하고 또 주문해 쓰고있어요 가격도 좋고 제품도 좋아요~~ㅎㅎ,5,2018-11-05,프로폴리스,"['재구매', '입니다잘', '사용', '하고', '또', '주문', '해', '쓰고있어요', '가격', '도', '좋고', '제품', '도', '좋아요']"
2415,상품 품질이 좋아요. 추천합니다!,5,2018-11-06,프로폴리스,"['상품', '품질', '이', '좋아요', '추천', '합니다']"
2416,너무 좋아서 쭉~~애용~~~추천해용,5,2018-11-06,프로폴리스,"['너무', '좋아서', '쭉', '애용', '추천', '해용']"
2417,화해 리뷰 보고 설마..하고 속는셈 치고 주문해서 썼는데 대박 좋아요!!!보습 수분 미백 3중 기능 효과 있는거같아요트러블도 안나고 아주 만족합니다.,5,2018-11-07,프로폴리스,"['화해', '리뷰', '보고', '설마', '하', '고속', '는', '셈', '치고', '주', '문해', '서', '썼는데', '대박', '좋아요', '보습', '수분', '미백', '중', '기능', '효과', '있는거', '같아요', '트러블', '도', '안나', '고', '아주', '만족합니다']"
2418,항상 쓰는 제품이예요겨울이라 건조해져서 작년부터 사용감 좋아여기서 주문했어요,5,2018-11-07,프로폴리스,"['항상', '쓰는', '제품', '이', '예요', '겨울', '이라', '건조해져서', '작년', '부터', '사', '용감', '좋아', '여기', '서', '주문', '했어요']"
2419,잘스며들고 발림성이 좋아요,5,2018-11-07,프로폴리스,"['잘', '스며들고', '발림', '성', '이', '좋아요']"
2420,피부결이 많이 개선된게 보이고 바를수록 좋아요 써본 앰플중에 가성비 갑입니다,5,2018-11-07,프로폴리스,"['피부', '결', '이', '많이', '개선', '된게', '보이', '고', '바를수록', '좋아요', '써', '본', '앰', '플', '중', '에가', '성비', '갑', '입니다']"
2421,다른 곳들 비교했을 때 가장 저렴하게 구매할 수 있었어요 ㅎㅎㅎ 차앤박 최고인거는 말해서 입아프구유ㅎㅎ 고맙습니당!,5,2018-11-09,프로폴리스,"['다른', '곳', '들', '비교', '했을', '때', '가장', '저렴하게', '구매', '할수있었어요', '차앤박', '최고', '인거', '는말', '해서', '입', '아프', '구유', '고맙', '습', '니당']"
2422,항상 잘 사용하고 있어요 좋아요,5,2018-11-09,프로폴리스,"['항상', '잘사', '용하고있어요', '좋아요']"
2423,차앤박 앰플 입소문으로 믿고 구매하여 만족스럽습니다,5,2018-11-09,프로폴리스,"['차앤박', '앰플', '입', '소문', '으로', '믿고', '구매', '하', '여', '만족스럽습니다']"
2424,넘나 느려서 놀래버림... 아주 놀래보림....,3,2018-11-09,프로폴리스,"['넘나', '느려서', '놀래', '버림아주', '놀래', '보림']"
2425,너무좋아요ㅋㅋㅋㅋ매번사용중,4,2018-11-11,프로폴리스,"['너무', '좋아요', '매번', '사용', '중']"
2426,ㄱㄷㄱㄷㄱㅈㄱㅈㄱㅂㄱㄷㄱㄷㄱㅈㄱㅈㄱㄴㅈㅋㅌㄹㅈㄴㅈㄴㅈㄱㅈㄱㄱㄷㅋㅈㄱㅊㄴ는ㅅㅈㄴㅈㅅㄴ극ㅈㅂㅈ귽ㄴㄴㅈㄱ,1,2018-11-11,프로폴리스,['는극귽']
2427,좋아용 ~잘쓰고있어용,5,2018-11-11,프로폴리스,"['좋아용', '잘쓰고있어용']"
2428,이거 좋은거 다 알죠 여기서 저렴하게 구매했네요 좋아요,5,2018-11-12,프로폴리스,"['이', '거', '좋은', '거', '다', '알', '죠', '여기', '서', '저렴하게', '구매', '했네요', '좋아요']"
2429,하도유명하길래구입해봄ㅎ발림성도좋고 바를때는 촉촉한데시간이지나면건조해져서 크림을발라야해요가격만좀더다운된다면 계속구입할거같아요앰플이좋긴좋네요,5,2018-11-12,프로폴리스,"['하도', '유명하길래', '구입', '해봄', '발림', '성', '도', '좋고', '바를', '때', '는', '촉촉한데', '시간', '이지나', '면', '건조해져서', '크림', '을', '발라', '야해요', '가격', '만', '좀더', '다운', '된다면', '계속', '구입', '할거', '같아요', '앰플이좋', '긴', '좋네요']"
2430,저렴하게 잘 샀어요! 이거 쓰고 피부좋아졌다는 말 많이들어요 ㅋㅋ 재구매의사 100% 입니다,5,2018-11-12,프로폴리스,"['저렴하게잘', '샀어요', '이', '거', '쓰고', '피부', '좋아졌다는', '말', '많이', '들어요', '재구매', '의사', '입니다']"
2431,좋아요좋아요좋아요좋아요좋아요,5,2018-11-12,프로폴리스,"['좋아요', '좋아요', '좋아요', '좋아요', '좋아요']"
2432,좋아요,5,2018-11-13,프로폴리스,['좋아요']
2433,배송도 빠르고 제품도 문제없이 배송되어서 만족합니다 !,5,2018-11-13,프로폴리스,"['배송', '도', '빠르고', '제품', '도', '문제', '없이', '배송', '되어서', '만족합니다']"
2434,좋다고 해서 면세점에서 구매하려고 했는데 여기가 가격도 더 저렴하구 쿠폰 사용해서 가격 더 다운해서 구매 만족해요 사용해보니 쫀쫀하고 발림성은 좋아요 효과는 좀 더 써봐야 알 수 있을 거 같아요,4,2018-11-15,프로폴리스,"['좋다고', '해서', '면세점', '에서', '구매', '하', '려고', '했는데', '여기', '가', '가격', '도', '더', '저렴하구', '쿠폰', '사용', '해서', '가격', '더다운해', '서구매', '만족해요', '사용', '해보니', '쫀쫀', '하고', '발림', '성', '은', '좋아요', '효과', '는', '좀더', '써', '봐야', '알수있을거', '같아요']"
