,나이,성별,건성,지성,모름,건조함,과잉피지,여드름,좁쌀,홍조&예민,복합성,기미&잡티,미백앰플,수분라이트,수분앰플,쑥앰플,진정앰플
2506,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2507,5.0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
2508,8.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2509,5.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
2510,2.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
2511,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2512,2.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2513,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2514,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2515,1.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
2516,5.0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2517,4.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
2518,4.0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1
2519,3.0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
2520,3.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
2521,3.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2522,8.0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2523,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2524,7.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2525,3.0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
2526,7.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2527,2.0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0
2528,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2529,5.0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2530,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2531,4.0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
2532,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2533,2.0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
2534,4.0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
2535,3.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2536,5.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
2537,3.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
2538,1.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
2539,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2540,6.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
2541,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2542,5.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
2543,4.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2544,2.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
2545,3.0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
2546,3.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
2547,3.0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
2548,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2549,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2550,4.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
2551,3.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2552,3.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
2553,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2554,3.0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
2555,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2556,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2557,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2558,4.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2559,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2560,5.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2561,2.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2562,5.0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
2563,5.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2564,3.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2565,2.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
2566,5.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
2567,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2568,2.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2569,3.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
2570,5.0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1
2571,8.0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
2572,2.0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
2573,8.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
2574,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2575,3.0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
2576,5.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2577,8.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
2578,3.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2579,3.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2580,1.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2581,7.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2582,5.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
2583,5.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
2584,4.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2585,4.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2586,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2587,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2588,4.0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2589,4.0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
2590,4.0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
2591,1.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
2592,3.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
2593,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2594,5.0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
2595,3.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
2596,1.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
2597,4.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2598,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2599,3.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2600,5.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2601,5.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
2602,4.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2603,4.0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
2604,5.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
2605,8.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2606,3.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2607,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2608,5.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2609,3.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
2610,5.0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
2611,5.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2612,3.0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2613,2.0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1
2614,4.0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
2615,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2616,3.0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
2617,3.0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2618,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2619,5.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2620,3.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
2621,3.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2622,1.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
2623,2.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2624,4.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2625,4.0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
2626,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2627,6.0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
2628,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2629,4.0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
2630,2.0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
2631,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2632,2.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
2633,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2634,5.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2635,5.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2636,4.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2637,5.0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0
2638,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2639,3.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
2640,4.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2641,5.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2642,3.0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
2643,5.0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2644,2.0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1
2645,2.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2646,2.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
2647,2.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
2648,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2649,5.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2650,4.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2651,7.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
2652,2.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
2653,4.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2654,4.0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
2655,5.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2656,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2657,6.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2658,4.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2659,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2660,4.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2661,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2662,5.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2663,2.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
2664,5.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2665,4.0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
2666,5.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2667,3.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2668,4.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
2669,7.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2670,4.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
2671,5.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2672,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2673,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2674,4.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
2675,1.0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1
2676,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2677,6.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2678,2.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
2679,5.0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1
2680,5.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2681,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2682,2.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2683,4.0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
2684,4.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2685,3.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
2686,5.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2687,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2688,1.0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
2689,2.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2690,5.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
2691,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2692,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2693,3.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2694,3.0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0
2695,4.0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
2696,4.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
2697,3.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2698,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2699,6.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2700,3.0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
2701,5.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2702,5.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2703,4.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
2704,5.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
2705,8.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2706,3.0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
2707,3.0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
2708,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2709,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2710,2.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
2711,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2712,4.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
2713,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2714,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2715,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2716,4.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2717,5.0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
2718,2.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
2719,3.0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
2720,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2721,3.0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
2722,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2723,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2724,4.0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1
2725,2.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0
2726,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2727,4.0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1
2728,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2729,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2730,3.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2731,2.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2732,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2733,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2734,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
2735,3.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2736,3.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2737,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2738,2.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
2739,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2740,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2741,3.0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1
2742,4.0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
2743,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2744,3.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2745,2.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2746,3.0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1
2747,7.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2748,3.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
2749,2.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2750,4.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
2751,3.0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2752,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
2753,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
2754,2.0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
2755,1.0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
2756,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2757,4.0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2758,2.0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1
2759,1.0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1
2760,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2761,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2762,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2763,4.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2764,3.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2765,4.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
2766,4.0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1
2767,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2768,4.0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2769,7.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2770,7.0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0
2771,3.0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
2772,2.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2773,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2774,4.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
2775,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2776,5.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2777,4.0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
2778,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2779,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2780,2.0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
2781,4.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
2782,5.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2783,4.0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
2784,2.0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
2785,3.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
2786,2.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2787,3.0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1
2788,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2789,4.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2790,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2791,3.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
2792,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2793,4.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
2794,4.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0
2795,2.0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
2796,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2797,5.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2798,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2799,3.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2800,6.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2801,2.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
2802,6.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2803,3.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2804,4.0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
2805,3.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
2806,5.0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1
2807,3.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
2808,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2809,7.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2810,2.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
2811,5.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
2812,1.0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2813,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2814,4.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
2815,3.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2816,6.0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
2817,4.0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1
2818,4.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2819,5.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2820,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2821,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2822,3.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
2823,4.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2824,8.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2825,5.0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0
2826,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2827,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2828,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2829,3.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
2830,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2831,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2832,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2833,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2834,3.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2835,2.0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
2836,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2837,2.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
2838,4.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2839,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2840,4.0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1
2841,3.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
2842,3.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2843,6.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2844,5.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
2845,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2846,8.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2847,3.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2848,4.0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0
2849,4.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2850,3.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2851,4.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2852,2.0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
2853,4.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2854,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
2855,2.0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
2856,2.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
2857,3.0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2858,3.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
2859,2.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
2860,3.0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
2861,6.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
