,reviews,starpoint,date
814,늘쓰던거에요 좋아용,100점,2020.04.22
815,잘 사용하겟습니다,100점,2020.04.23
816,잘받았습니다^^,100점,2020.04.23
817,아주 좋아요,100점,2020.04.24
818,간절기 건조한 피부에 영양을 주는 앰플 :) 빠른 배송 감사합니다.,100점,2020.04.25
819,yidyockhckhckgckgc,100점,2020.04.25
820,항상 사용하는 제품이에요 강추강추강추 !!!!!!!!!,100점,2020.04.26
821,다 떨어지면 또 구매할게요~,100점,2020.04.27
822,배송 빨라요,100점,2020.04.28
823,좋으네요 향도좋고싸게 구매해서 기분도 좋네요,100점,2020.04.30
824,ticycyocyocyocoyct,100점,2020.05.07
825,역시 쓰던거라 좋아요 ㅇㅅㅇ,100점,2020.05.07
826,아주좋아요,100점,2020.05.08
827,잘 받았읍니다 잘쓸께요,100점,2020.05.09
828,늘 사용하는 제품입니다.아주 좋아요.,80점,2020.05.13
829,꾸덕함이 덜 한 것이 ..... 재주문은 안할것 같습니다.,20점,2020.05.15
830,사용전인데사용후에 평 남길게요,100점,2020.05.16
831,매번쓰는거리고 좋습니다 싸보시？？ 차이를아실ㅋ거이？Gㅎㅎㅎ,100점,2020.05.16
832,몇년째 쓰고 있는데 유독 이 제품만 양이 적네요;; 꽉 차 있진 않더라도 이건 좀 심해서.. 이상해요,60점,2020.05.19
833,잘 받았습니다.,100점,2020.05.20
834,너무 좋아요^^ 감사,100점,2020.05.22
835,hardly buy these as not into these items. tried this and seems to work well. am happy with the product and delivery.,80점,2020.05.24
836,좋아요,80점,2020.05.30
837,좋아요,80점,2020.05.31
838,fds agdsag sda fds agas fsd afsa,100점,2020.06.01
839,좋아용ㅎㅎ 배송도 빨라요,100점,2020.06.17
840,좋네요~ 늘 쓰던 제품이에요,80점,2020.06.23
841,잘받았습니다. 감사합니다.,100점,2020.06.30
842,좋은 제품 감사합니다,100점,2020.07.03
843,좋아요~ 계속 쓰고 있어요,100점,2020.07.10
844,원래쓰던건데 온라인으로 사면 가격도 싸고 샘플도 많이 줘서 좋네요 잘쓸게요 :-),100점,2020.07.24
845,잘쓰고있는상품이예요,100점,2020.08.02
846,싸게 잘 샀어요 ㅋㅋㅋㅋㅋㅋㅋㅋ 싸게 잘 샀어요,80점,2020.08.02
847,"Bought this serum in Korea last time ,found it can really smooth my skin and keep the pores small. Will recommend to friends.",100점,2020.08.05
848,마음에 들어요~~~>>>>,100점,2020.08.18
849,잘쓰고있습니다.,100점,2020.08.18
850,아주아주좋아요많이파세요,100점,2020.08.25
851,아주아주좋아요많이파세요,100점,2020.08.25
852,계속 재구매 해서 사용 중 입니다,80점,2020.09.09
853,배송 완전 굿,80점,2020.10.15
854,"좁쌀여드름엔 앰플로 수분은 꽉꽉채워줘야 할것 같아서 꾸준히 써봤는데 피부가 뒤집어지거나 그러지않고 괵장히 촉촉해요 적은양으로도, 그래도 용기는 유리라그런지 포장을 줄이고 양을 늘려주면은 좋겠다는 단점은 있네요 사용감은 좋습니다",100점,2020.09.29
855,"좁쌀여드름엔 앰플로 수분은 꽉꽉채워줘야 할것 같아서 꾸준히 써봤는데 피부가 뒤집어지거나 그러지않고 괵장히 촉촉해요 적은양으로도, 그래도 용기는 유리라그런지 포장을 줄이고 양을 늘려주면은 좋겠다는 단점은 있네요 사용감은 좋습니다",100점,2020.09.29
856,늘 쓰던거라 좋습니다. 배송도 빨랐어요,100점,2020.10.20
857,항상 쓰는 제품이에요 좋습니다~ 배송도 빨랐어요!,100점,2020.10.22
858,잘받았어요잘받았어요,80점,2020.10.23
859,상품 좋은건 알고 있었고 배송도 빨리와서 좋았어요,100점,2020.10.28
860,제가 후기를 늦게 남기네요 잘받았습니다,100점,2020.11.02
861,너무 좋아요,100점,2020.11.04
862,항상 쓰는 제품입니다,100점,2020.11.05
863,좋아요~좋아요~좋아요~잘 쓰겠습니다.,80점,2020.11.06
864,잘 받았습니다,100점,2020.11.06
865,항상 잘쓰는 제품,100점,2020.11.10
866,원래 쓰던거. 좋아한다,100점,2020.11.10
867,싸게 잘샀어요. 좋네요,100점,2020.11.14
868,빠른 배송 가장 만족합니다. 앰플은 써보니 얼굴이 밝아지는 기분입니다 :),100점,2020.11.14
869,너무 잘 쓰고있급니다 싸게 잘샀어요,100점,2020.11.17
870,항상 잘 이용하고 있어요 좋은 상품 주셔서 감사합니다,100점,2020.11.17
871,좋아요,100점,2020.11.16
872,배송이 빨라서 너무 만족합니다! 얼굴이 환해지는 기분입니다! 잘 쓸께요:),100점,2020.11.19
873,항상 쓰던거라 좋아요,100점,2020.11.21
874,좋아요 좋아요 정말좋아요,100점,2020.11.22
875,좋아요 ㅎㅎ 감사합니다,60점,2020.12.02
876,몇년째 쓰고있어요.,100점,2020.12.09
877,항상 쓰는 제품입니다 좋아요,100점,2020.12.09
878,좋아요 역시 여전히 좋습니다,100점,2020.12.13
879,좋아요 역시 여전히 좋습니다,100점,2020.12.13
880,유명하길래 첨써봤는데 좋아용,100점,2020.12.16
881,배송 빨랐어요. 제품 사용후 후기 다시 남길께요,100점,2020.12.16
882,감사합니다,100점,2020.12.17
883,자주 사용하는 제품이예요,100점,2020.12.29
884,늘 쓰던거라 만족해요 유통기한도 넉넉하네요,100점,2020.12.21
885,좋아요,100점,2021.01.05
886,쓰던거라 또 샀어요^^,100점,2021.01.07
887,감사합니다ㅡ,100점,2021.01.14
888,늘 사용하던 제품이라 믿고 구매합니다.,100점,2021.01.14
889,잘 받았습니다..,100점,2021.01.17
890,잘 받앗어요 확실히 써보니 좋으네요^^,100점,2021.01.17
891,계속 재구매해서 사용중 좋아요,80점,2021.01.18
892,항상 쓰던거라 좋아요,100점,2021.01.20
893,배송빨리왔어요,100점,2021.01.21
894,좋아서 재구매 했어요,100점,2021.01.21
895,좋아서 재구매 했어요,100점,2021.01.21
896,좋아서 계속 쓰고있어요,100점,2021.01.22
897,젛아요,80점,2021.01.27
898,매번 사용하는 제품이에요. 잘샀어요.,100점,2021.01.28
899,다른 엠플보다 좋은거 같아요,100점,2021.01.28
900,끈적이지도 않고 좋아요.,100점,2021.01.31
901,쫀독 쫀독한 느낌은 있습니다 다른거 쓰다 쓰니 양이 적긴 적네요 ..,80점,2021.02.03
902,저는 이거 넘좋아요~~,100점,2021.02.03
903,기존 사용 제품 매장가 보다 저렴. 잘 받았어요기존 사용 제품 매장가 보다 저렴. 잘 받았어요,100점,2021.02.07
904,아주 좋은 것 같아요. 감사합니다.,100점,2021.02.07
905,역시~좋아요. 번창하세요..,100점,2021.02.07
906,양이 생각보다 적긴 하지만 ㅠ 늘 쓰는거예요. 잘 쓰고 있습니다.,100점,2021.02.15
907,유통기한도 길고 촉촉하고 좋아요,80점,2021.02.06
908,아직 미사용 기대됨,80점,2021.02.17
909,2시전에 입금했더니 담날 바로 왔어요믿고 쓰는 제품이에요 몇통이나 쓰다가 선물하려고 샀어요 강추,100점,2021.02.10
910,"항상 세럼이나 에센스만 쓰다가 앰플샘플을 사용해보고 촉촉함이 오래가고, 피부에 스며드는 밀착감이 좋아서 화장이 윤기있게 잘 발려지고 매끈해보이더라구요. 이런제형 싫어했는데20대후반을 가다보니 건조해질 뿐만 아니라 속건조가 심하더라구용 ㅠㅠ 차앤박앰플 유명해서 쿠폰써서 시중에 파는 가격보다 저렴하게 샀습니다. !! 그래두 올리브영 등에서 세일할때랑 비슷한가격이더라구용 ㅎㅎㅎ 그래두 기분좋았어요 첫앰플이었는데 아주 만족해요! 배송도 무지 빨랐고 포장도 잘 싸여져 왓습니다 ㅎㅎ",100점,2018.03.23
911,"원래 프로폴리스 오일 크림을 썼는데, 오일이라그런지 조금만 많이발라도 좁쌀여드름이 올라와서 (과영양으로), 진자 콩알만큼 썼었거든요 그러다가, 좀 더 기능성 앰플을 쓰고싶어서 원래 쓰던 라인인 프로폴리스로 구매했어요 우선 대용량이라 너무 좋고 ㅋㅋㅋ 저녁에는 스포이드 한번 다 쓰고, 아침에는 반만쓰는데 유분기도 없고 얼굴 전체가 진짜 생기도 돌고, 환절기에 올라오는 트러블같은것도 훨씬 덜하더라구요 꾸준히 쓰면서 피부가 더 건강해지면 좋겠어요!",100점,2018.10.15
912,프로폴리스 에너지 앰플 써보고 너무 촉촉하고 좋아서 계속 사용하려고 구매알아보다가 그린나와서 구매해봤어요~~~ 전에는 15ml 였고 보름정도 썼는데 벌써 다써가서 35ml 로 주문했는데.... 웬걸 ...35ml면 15ml 두배이상 많아야하는거 아닌가요ㅠ거의 1센치정도 내용이 비어있네요 두번째 사진보시면 제가 사용안하고 스티커안떼고 배송 오자마자 찍은거에요.. 15ml짜린 처음에 내용물 꽉 차있었어요여기가 싸서 여기만 이런건지... ㅠ 싼게 비지떡이네요,60점,2017.03.30
913,"21일에 구매하고 그날 문자로 출고됐다고 운송장 바로떳는데 조회안되는 송장이었고 25일에 조회되더니 26일에 받았네요 ..늦게 받아도 상관없는데 굳이 21일에 출고메세지 받아버려서 ㅡㅡ 며칠을 물건분실됐나 송장조회하고 확인하고 사이트 자꾸들어오고 신경썼네요.. 추천받고 두개 구매했어요 씻고 바로 발라봤는데 좋을것같구요, 두통 꾸준히 써보고 좋으면 재구매시 다시 제품 품평할께요 나갈일있어서 면세서 사려고 했는데 면세보다 여기가 훨!씬 저렴합니다 참고하세욤",80점,2018.06.26
914,피부가 초예민보스인데. 이거랑 하토무기만 쓸수있어요. 꾸준히 구매중입니다.예민하고 건성에 기초제품을 많이 바르지 않는 저같은분께 강추합니다. 뭐 워낙유명하니..저는 요앰플만 맞고 프로폴리스 미스트랑 마스크팩등등 다안맞더라고요. 사람피부맞다 잘 맞는게있듯저한테 가장 순한 제품이예요. 벌써 세병째네요. 사진은 다쓴거예요. 혹시 다른 화장품 담아쓸까하고 아직 안버렸어요,100점,2018.05.29
915,"기본 10자 이상 작성시 100P 즉시지급 이미지 등록시 100P 즉시 추가지급개당 상품 가격이 5,000원 이하 상품은 적립대상에서 제외되며,리뷰 포인트는 최초 1회 작성시에만 지급됩니다.같은 단어가 반복된 내용은 임의로 삭제되며, 지급된 포인트가 회수될 수 있습니다. 다른 고객님들에게 유용한 상품 리뷰를 작성해주세요.냄새도 좋고 바르는 순간 촉촉하니 좋네요 ㅎㅎ잘 쓰고 있습니다 감사합니다!!",100점,2018.05.17
916,항상 사용하는 제품이고 할인가로 저렴하게 구입했어요이 제품 거의 10통 이상 사용해봤는데 이번 구입 제품은 제형에는 특별히 차이 없는 것 같기는 한데 용기가 좀 달라요스포이드를 용기 밖으로 빼낼 때 상당히 뻑뻑하네요. 처음 사용할 때 이번 것만 좀 뻑뻑란가 했는데 지금 근 2달째 사용 중에도 스포이드가 삑삑 소리 날만큼 힘줘야 빠져요.. 이런 것까지 판매자가 검수하긴 어렵겠지만.. 이번 제품이 좀 그랬네용ㅠㅠ,60점,2019.01.08
917,지금 한병 사용 중이면서 한병 더 샀어요 떨어지지 않고 바로 쓰려구요 그정도로 저한테 효과만점인거같아요 시중에서 구매하는 것 보다 훨씬 저렴하면서 겨울철 극강건조에도 잘 맞아요 촉촉하면서 금방 흡수되서 좋아요 향은 꽃향기처럼 향긋하진 않지만 인공적인 향이 아니라서 더 맘에 드네요 더 많은 분들이 써보셨으면 좋겠네요,100점,2018.12.19
918,친구랑 같이 구매후2주정도 사용하고쓰는 후기입니다^^전에쓰던앰플이 트러블은 거의 안나는데 속당김이 너무 심해서차앤박앰플을 구매해봤는데 이앰플은 뾰루지가 아예안나는건 아니지만속당김은 아예없네요근데 같이 구매한 제친구는 한번쓰고 피부가 뒤집어졌습니다프로폴리스성분이 맞는사람이 있고 안맞는 사람이 있나봅니다전 나름대로 괜찮네요^^,80점,2018.07.30
919,친구 추천 받고 15ml 사용했는데 진짜 좋네요다른 에센스도 써보고 싶었는데마침 3가지 기획 제품 있는 거 보고 바로 구매했어요.이것도 써보고 좋으면 정품 사봐야겠어요.프로폴리스앰플은 정말 좋아요발림 촉촉하고 피부에 쏙 흡수되고 다음날 아침에 일어나면 피부가 화사하고 예뻐요.,100점,2018.12.26
920,"피부가 초예민이라 조금만피곤하거나 환절기나 미세먼지가 오면 바로 피부에 트러블이 생기는데 , 프로폴리스 앰플을 발라도 좋고 조금심한부위에는 화장솜을 4등분해서 프로폴리스앰플로 적신후 트러블위에 올려놓고 자면, 완전좋아져요 !! 배송도 빠르고 가격도 다른곳보다 저렴하네요",100점,2018.04.06
921,여름 빼고 건조한 날씨에 꼭 써야하는 필수템이에요일단 너무너무 민감한 제 피부에 순하게 쓰이고끈적임 없이 보습이 잘 돼서 넘 좋아요35ml라 뭔가 든든합니당~~ 제조일도 올해 9월 17일로 최근이라 더 안심이 되구요작지만 샴푸 샘플 하나 보내주신 것도 감사해용~^^,100점,2018.12.16
922,몇통째 비우고 있는지 모르겠어요 :D 다른걸로 갈아 타보려고 했지만 결국 폴리스앰플 찾게 되네요ㅎ 더 대용량으로 나와주면 좋겠다는 생각이 간절 하답니다 ;(배송은 물량이 제때 있어줘서 빨리 받았습니다~ㅎㅎ주문을 최대 두개밖에 하지 못하게 되어 있어요..ㅠ 최저가 같아 미리 좀 더 사두려 했는데 그점 아쉽네요..ㅠ,100점,2018.09.30
923,요즘 얼굴이 윤기가 없고 푸석푸석하길래 평이 좋아 구입했어요. 아직 사용전이라..화장품이란게 효과는 머 보통 2주에서 4주정도 써봐야 알 수 있지 않나요? 꼭 누가 쓰던 것처럼 윗부분이 좀 비어 있고 제조일이 4개월이나 지난 6월이라 좀 그러네요. 암튼 써보고 효과 좋으면 꾸준히 써볼 예정이에요.,60점,2018.10.24
924,"봄가을,겨울 피부 건조해질때면 꼭 사용하는 프폴앰플ㅠㅠㅠ 피이지가 있는데 좀 걸리지만 그래도 유해성분이 거의 없고 순하면서 속까지 잘 채워주는 느낌이라 좋아요. 참고로 전 수부지라서 잘못쓰면 기릉 폭발인데 이건 아침에 써도 화장을 오히려 쫀쪼니 잡아줍니당",100점,2018.10.01
925,요거요거 정말 물건이네요~다들 좋다고 해서 한번 사봤는데 정말 좋네요~건성이라 화장이 정말 잘 뜨는데 쫀득쫀득하니 정말 좋습니다. 비비나 파데랑 믹스해서 바르면 정말 저녁까지 꿀피부 같아요~정말 강력추천합니다.다른곳 보다 여기가 정말 저렴하고 배송도 빠르네요~,100점,2018.03.27
926,"아이소이꺼 사려다 비싸서, 좀 더 저렴하고 후기좋은이걸로 샀는데 하루쓰고 다음날 저녁에좁쌀 뾰루지 뒤집혀서 얼굴에는 못쓰고 .. 팔기도 뭐해서그냥 몸에 바르고 있어요ㅜㅜ 몸에 바르니 부드럽긴하네요~예민한 피부라 얼굴에는 안맞는것 같아서 안타깝네요ㅜㅜ",20점,2018.09.01
927,배송도 빠르고 가장 좋은거는 35ml짜리인데 엄~청 싸다는 거에요!!! 차앤박 공홈에는 15ml가 2만원대인데 용량 2배이상 되는데 똑같이 2만원대니까 엄청 싸게샀어요~ 그리고 좀 사실 걱정많이 했는데 제조일도 18년 1월이고!!! 좋은상품 빠르게 배송해주시고 싸게 주셔서 감사합니다~,100점,2018.03.08
928,겨울만되면 찾게되는 제품이에요!프로폴리스라는 성분이 좋아서 찾기시작했던 제품인데보습도 좋고 수분광이 나는 느낌이라 피부가 더 건강해보여요수분을 잡아준다???라는 느낌에서 속보습용으로 꼭추천？F니다,100점,2018.12.12
929,두통쓰고 재구매해요~진짜 예민피부라 쪼금만 자극적이어도 트러블있는 피부인데 이건 어떤 트러블도 안생겨서 이걸로 정착할것같아요^^발림성도 좋구요~촉촉하지만 번들거리지않아요.요즘 최애템입니다^^,100점,2019.01.01
930,앰플은 용량이 작아서 금방 쓰게되는데 이건 용량이 거의 두배여서 좋아요바를때 프로폴리스 향이 나네요묽은 앰플이 아니고 걸죽한 느낌의 끈끈한 앰플이구요바르고 토닥토닥 두드려주면 얼굴이 쫀득한 느낌이 나네요제조일자도 오래되지 않았구요배송도 빠른편이예요,100점,2019.01.17
931,후기보고 구입했는데 사용감이 나쁘지 않네요점성강하고 걸죽한걸 기대했는데되려 소프트해요흡수력도 나쁘지 않고피부가 워낙 민감성이라 화장품 아무거나 쓰면 탈나는데잘 맞네요밤에 바르고 자고 일어나면세안시 보드라운 느낌이 있어요계속 사용하게 될것같아요,100점,2018.03.08
932,이 제품이 좋다고 지인에게 추천받고 가격 비교하다 저렴해서 여기서 싸게 구입했어요~ 배송은 빨랐고 뽁뽁이에 쌓여 안전하게 잘 도착했어요~ 2017년 12월 26일 제조2020년 12월 25일까지로 유통기한도 넉넉해요~만족합니다^^,100점,2018.02.07
933,수욜 밤에 주문해서 토욜에 받았어요.제조는 2018.12.03사용기한은 2021.12.02 이에요~오프라인보다 저렴하게 살 수 있어 좋네요.앰플은 촉촉하고 피부결이 부드러워지는 느낌이 3개째 사용중이에요^^ 만족하는 제품!,100점,2019.02.18
934,여러가지 사용해봤지만 여지껏 차앤박 프로폴리스 에센스 앰플 만큼 좋은 걸 못찾았습니다.물론 사람들마다 맞는게 다르겠지만 저한테는 프로폴리스 앰플이 제일 잘 맞더라구요유통기한도 넉넉하고 택배도 안전하게 잘 받았습니다.예쁜 노란색 앰플 적극 추천합니다.,100점,2019.01.29
935,수부지에 화장 들뜸이 심한 저같은 피부에는 앰플이 꼭필요하다는 정보를 입수해서 요즘 열심히 쓰고 있는데요. 성분도 너무 착하고 가격도 저렴하게 살수있어 너무 좋네요. 요즘 화장도 너무 잘먹어요 ㅎㅎㅎ,100점,2018.05.23
936,프로폴리스앰플 피부가 촉촉하고 생기있게 해 주는 앰플이라 항상 꾸준히 사용하고 있어요 빠른 배송에 용량이 큰 앰플 가격대비 너무 저렴하게 판매해서 두개 샀다가 두개 더 주문했어요 ~~,100점,2018.08.11
937,좋다고 해서 면세점에서 구매하려고 했는데 여기가 가격도 더 저렴하구 쿠폰 사용해서 가격 더 다운해서 구매 만족해요 사용해보니 쫀쫀하고 발림성은 좋아요 효과는 좀 더 써봐야 알 수 있을 거 같아요,80점,2018.11.15
938,아침저녁으로 세수하고나서 사용하는데 잘 쓰고있어요. 가을겨울에 속건조가 심해서 구매했고 사용한지 얼마되지않아 정확히는 모르겠지만 아직까지 나쁘지않은것 같습니다. 속건조에 도움이 되면 좋겠네요,80점,2018.10.11
939,워낙 유명하기도하고 지인이 추천해줘서 구입해봤어요. 아직 10번정도 밖에 안써봐서 큰효과는 모르겠어요! 계속 써보고 좋으면 또 구매할 것 같아요. 재구매한다면 여기가 제일 괜찮은것 같네요. 배송도 뽁뽁이로 잘포장돼서 빠르게 왔어요.,100점,2019.01.23
940,"우연한 기회에 처음 써 보았는데, 너무 좋아서 계속 쓰고 있습니다. 대용량을 안 좋아해서 작은 걸로 3병을 금방 써 버리개 되어 이번엔 대용량으로 찾아 보았네요. 싸게 잘 샀습니다. 유효기한도 길고 무척 만족스럽습니다.",100점,2019.01.03
941,차앤박 프로폴리스 앰플 미스트 써보고 화장도 안 밀리고 너무 촉촉해서 이 제품 써보고 싶었는데 가격이 만만치 않더라구요ㅠㅠ 친구 생일선물로 구매했는데 워낙 후기가 좋은 제품이라 효능은 좋을 것 같아요~,100점,2019.02.14
942,처음 써봤는데 너무 좋네요..건성 피부에 너무 좋은것같아요.바른후에 느낌도 너무 좋고 촉촉함이 오래 가네요양은 적지만 조금만 덜어서 발라도 양이 충분한것같아요..계속 이 제품으로 써야될것같아요,100점,2018.04.16
943,배송은 느렸고 제품은 사용하던 제품이라 재구매 했어요민감성 피부인데 트러블 안나고 쓰기 무난해서 재구매 했습니다.특별히 좋은것도 나쁜것도 없고 정말 무난한것 같아요 안쓰면 전조할것 같아서 계속 사용 중이예요~,80점,2018.12.30
944,안전하게 잘 배송되었어요~배송은 조금 느렸어요.(같은 날 시킨 상품들중 마지막에 왔어요.)제 기초화장 필수품인데지난번 구매했던것을 거의 다 쓰고 조금 남아서검색하다가 재구매했어요~믿고쓰는 차앤박앰플 이번에도 대만족이에요~,100점,2018.08.08
945,항상 쓰는 제품인데 면세점 제품에 비해용량이 좀 적은 것 같고 안쪽 테입이 뭔가 사용된것처럼헐렁해서 이런 경우는 처음이라좀 그랬어요.. 정품 새제품이라믿고 사용하고 있는데트러블 없이 건조하지 않아요,80점,2017.03.11
946,제품은 좋다는 평이 자자하니 패쓰하구요 포장상태도 꼼꼼하게 뽁뽁이로 돌돌돌 잘 말아져서 왔네용~ 주말이 껴서 그렇지 배송도 빨랐구요 저렴하게 잘 산거같아요..만족만족!! 열심히 잘 쓸께요 감사합니다♡♡,100점,2018.01.08
947,예전에 샘플로 사용해보고 좋아서 사려했는데 시간이 한참 지나 이제야 샀네요~ 한 3일째부터인가 다른게 느껴졌어요 피부 매끈에 화장이 잘먹고 좀더 피부가 환해진 느낌~!^^ 강추입니다!,100점,2018.04.18
948,좀 더 꾸준히 써봐야하겠지만 ㅜㅜ 일단은 쫀쫀하니 좋아용!!! 소량으로도 얼굴 전체에 발리구용 ㅜㅠ!! 하나만 발라도 얼굴이 촉촉하네용!! 가성비 추천해용!,100점,2018.06.26
949,원래 작은사이즈 쓰다가 좋은 것 같아서 대용량으로 구매했어요.오프라인으로 샀으면 가격이 두배가까이 됐을텐데 여기서 싸니까 엄청 저렴하게 구할 수 있었어요.이것도 다 쓰면 또 여기서 사려구요 ㅎ,100점,2018.12.19
950,"배송이 누락됐었는데, 문의하니 하루만에 바로 배송 돼어 왔습니다. 제품은 잘 도착했고, 앰플 용량도 넉넉합니다. 다만 제 피부에 맞지 않는지 트러블이 많이 나서 사용하지 못하게되어 아쉽습니다.",60점,2019.01.16
951,차앤박 공식 사이트보다 가격이 저렴해서 주문을 했는데...스포이드 느낌도 그렇고 전에 사용하던 것과 발림도 다르고 바르고 나서 효과도 확 줄어든 느낌이에요...의심을 하는건 아니지만...정품 맞죠?,20점,2018.02.23
952,회사 친구 추천으로 써봤는데 좋아요 그래서 재구매해서 쓰고있어용 이번엔 화사사람들이랑 공구했어여 배송비가 ㅜㅜㅜ 아깝긴하지만 그래도 인터넷에서 사는게 제일로 싸요 저렴하게 잘 구매했어요 많이파세용ㅎ,100점,2019.01.15
953,명절 연휴 마지막날이라 발송안될 줄 알았는데엄청 빨리 받았어요. 제품은 올리브* 매장에서 테스트해봤을 때는 쫀득한 질감이었는데 얼굴에 발라보니 묽어서 흡수가 빠르네요~ 아직 좋은지는 잘 모르겠어요.,60점,2019.02.07
954,상품평이 좋아 구매했는데 앰플인데 막 고영양이거나 촉촉하다는 느낌보단 흡수가 빠른건지는 모르겠으나 살짝 건조한 느낌이에요 지복합성피부인데..,60점,2018.05.22
955,리뷰가 좋길래 사봤는데 피부가 쫀쫀해지는 느낌이고 꿀광이 있다. 수분감도 좋고 일단 합격. 예전에 토*웅 프로폴리스 앰플을 쓰고 좋게 느꼈는데 이번에 한번 어떨지 지켜봐야겠다.,100점,2018.11.26
956,사용해 보니 끈끈한 것이 랑콤 제니피크 같아요.~~ 유리용기도 귀엽고 예쁘장해요. 근데 스포이드가 병입구에서 자꾸 걸리네요. 스포이드를 좀더 날씬하게 하던지 병입구를 좀더 넓히던지 해얄듯. 내용물은 괜찮아요.,100점,2018.12.06
957,화해 리뷰 보고 설마..하고 속는셈 치고 주문해서 썼는데 대박 좋아요!!!보습 수분 미백 3중 기능 효과 있는거같아요트러블도 안나고 아주 만족합니다.,100점,2018.11.07
958,이제 3일차 사용후 리뷰작성합니다우선 흘러내림이 별로 없이 약간 젤형으로발림성이 좋구요 그리고 피부톤은 2일차부터아침에 일어나보면 맑아져있는게 눈에 보여요양도 많고 다음에도 구매할맘 있어용,100점,2019.02.18
959,하도유명하길래구입해봄ㅎ발림성도좋고 바를때는 촉촉한데시간이지나면건조해져서 크림을발라야해요가격만좀더다운된다면 계속구입할거같아요앰플이좋긴좋네요,100점,2018.11.12
960,늘쓰던제품 다른 앰플호기심에 써봤다가 결국 돌아오게되네요 젤저렴하고 배송도빨라요 보습력 트러블걱정없이 쓸수있는 앰플입니다 수분부족 트러블피부에 최고에요,80점,2019.01.24
961,배송엄청빨라요항상 쓰는제품이라 저렴하게 구매할 수 있어서너무 좋았어요 유통기한도 넉넉하구상품도 꼼꼼하게 포장하셨더라구요 ㅋ여행용 화장솜이랑 머리끈도 넣어주셨더라구요고맙습니다~잘쓸께요^^,100점,2018.04.05
962,주문이 밀려서 그런지 배송은 일주일정도 걸린 것 같네요 이 제품은 2통째 쓰고 있는데 좋아요 피부 진정효과 있는것같아요 약간 아쉬운게 있다면 용량이요 ㅜ 너무 빨리 쓰네요,80점,2018.10.23
963,원래 차앤박마데카소사이드 크림넘 좋아서떨어지지않고 쟁여놓고 쓰는데여이 앰플도 좋다길래 함 주문해봤어요찐덕 거리지 않고 광나고 좋네요이것도 계속 주문할듯 가격이 다른곳에 비해 비싸요 ㅠ,100점,2019.01.06
964,진득거리는유형 로션과 같이써요 우와 좋다는 아니고 너무 피부에 무심하지 않고있다는 스스로의 위안+괜춘 정도 입니다 효과는 모르겠습니다 체감되지는 않아요,60점,2018.06.12
965,피부에 흡수가 빠르고 번들거리지 않고 다음날 화장이 부드럽게 잘되어 50대인 저에게도 발 맞아서 또 구입해서 씁니다.가격도 저렴하고 너무 좋아요.,100점,2019.02.11
966,쭉~~~~차앤박사용인생템 떨어지기전에2통주문 불안해서리 이번에 35ml주문훨저렴댓글쓰기좋아하는 옥션vvip인데ㅋ거짓1없이 이제품완전강추 비싼앰플있어도 손이잘안감 발림좋고 빛은은한게하루종일,100점,2018.03.27
967,피부가 악건성인데 바르면 촉촉하고 당기는 느낌도 없습니다!! 처음 사용한 후로 계속 프로폴리스 앰플만 애용하는 중입니다!! 최고에요~~,100점,2018.07.11
968,넘 괜찮네요 일단 첫느낌은 건조하지 않구 촉촉함유지하면서 넘 괜찮아요~^^ 앞으루 더 써봐야 어떨지알겠지만 일단 사용감 나쁘지 않구 넘 좋습니다~~,100점,2018.12.05
969,건성인데 촉촉하니 좋아여..끈적 거리는 타입이라 수분에센스랑 섞어 바름 바르기편해여~ 가격도 싸게 산거 같아여,80점,2019.01.17
970,보습력좋구요. 몇쓰고 있는데 촉촉해서 화장 이 잘 받아요. 패적에 바르고 팩했더니 효과가 두배인듯 피부결이 좋아지네요^^ 만족입니다,100점,2019.01.27
971,"면세점, 인터넷 다 가격비교해보니 여기가 가장 저렴해서 구입결정. 넉넉한 용량과 빠른 배송에 일단 만족. 사용해보니 부드럽고, 은은한 프로폴리스 향도 좋음",100점,2018.12.14
972,배송이 생각보다 좀 늦었지만 물건은 잘 받았습니다. 다른 데보다 저렴하게 사서 만족합니다. 계속 쓰던 거라 다 쓰고 나면 또 구매할 것 같네요. 제조 기간도 최근이네요.,100점,2018.02.24
973,복합성 피부인 언니가 사용하고 있는데 피부에 잘 맞다고 하네요. 언니 대신 제가 구매했어요. 가격 비교후 인팍에서 구매했습니다.,100점,2018.04.04
974,포장이 엄청 고급스럽네요 ㅎㅎ 써보니 약간 끈적거리긴하지만 금방 스며들고 보습력이 너무 좋더라고요. 리뷰를 보고 구매해본건데 다 사용하고 나면 재구매할 것 같아요 ㅎ 잘쓸게요!,100점,2019.01.25
975,처음 구매하고 써봤을 때는 잘 모르겠더니. 한통을 다 쓰고 나니 왜 인기가 있는지 알겠어요. 얼굴이 건조해지지 않아 너무 좋습니다. 그래서 이번에 또 주문했어요.,100점,2019.02.14
976,우연희 차앤박 프로폴리스 미스트를 써보고 좋아서 프로폴리스 에너지 앰플도 구매하게 되었습니다 아직 사용은 안해봤지만 사용하면 좋은 효과를 볼것으로 생각합니다 잘 쓰겠습니다~~~,80점,2018.06.20
