,0
1427,21.01.14.
1428,21.01.02.
1429,21.01.07.
1430,20.12.18.
1431,20.12.23.
1432,21.01.03.
1433,20.12.23.
1434,20.12.18.
1435,20.12.29.
1436,20.09.13.
1437,20.12.30.
1438,21.01.02.
1439,21.01.08.
1440,20.09.24.
1441,20.07.27.
1442,20.03.20.
1443,20.09.13.
1444,20.08.08.
1445,20.11.29.
1446,20.09.26.
1447,20.11.10.
1448,20.09.03.
1449,20.09.24.
1450,20.10.07.
1451,20.08.04.
1452,20.11.25.
1453,20.10.20.
1454,20.08.07.
1455,20.10.23.
1456,20.03.31.
1457,20.09.07.
1458,20.09.10.
1459,20.08.27.
1460,20.09.21.
1461,20.08.25.
1462,20.11.03.
1463,20.09.06.
1464,20.07.06.
1465,20.06.08.
1466,20.09.08.
1467,20.08.31.
1468,20.06.29.
1469,20.07.17.
1470,20.09.21.
1471,19.11.14.
1472,20.05.19.
1473,20.03.09.
1474,19.12.19.
1475,20.01.03.
1476,19.11.25.
1477,19.02.15.
1478,19.08.03.
1479,19.05.31.
1480,19.03.28.
1481,19.10.23.
1482,20.07.01.
1483,19.11.11.
1484,19.03.30.
1485,19.07.17.
1486,19.03.08.
1487,19.04.02.
1488,19.03.21.
1489,19.06.17.
1490,19.04.11.
1491,19.04.04.
1492,19.03.16.
1493,18.11.10.
1494,19.07.19.
1495,19.03.23.
1496,19.07.03.
